filename,width,height,class,xmin,ymin,xmax,ymax
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,Numéro_Facture,2894,936,3062,1017
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,Date_Facturation,2892,831,3595,925
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,Nom_Client,339,1464,1518,1638
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,Adresse_Facturation,348,1789,1461,1903
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,Tel_Client,328,1692,914,1775
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,Produits,314,2621,3757,3674
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,Total_Hors_TVA,3375,3814,3688,3903
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,Total_TTC,3381,4176,3725,4260
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,TVA,3381,3974,3690,4043
541_png_jpg.rf.jEJr7bnz7w53Yf3zKo8O.jpg,4136,5849,Pourcentage_TVA,3026,3959,3191,4026
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Numéro_Facture,946,175,1085,208
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Date_Facturation,1046,270,1171,294
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Echéance,1007,315,1127,342
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Nom_Client,320,219,529,251
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Adresse_Facturation,280,263,574,341
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Produits,50,471,1256,762
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Pourcentage_TVA,156,1055,243,1083
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Total_Hors_TVA,1471,1013,1546,1038
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Remise,1482,1059,1545,1089
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,TVA,1486,1110,1545,1132
2017461787_jpg.rf.jPJi4hd5UsAJ9GJwBlLI.jpg,1654,2339,Total_TTC,1468,1197,1546,1232
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,Numéro_Facture,3475,1748,3728,1830
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,Date_Facturation,3171,1855,3726,1958
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,Nom_Client,413,1757,1133,1848
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,Adresse_Facturation,409,1887,1319,2054
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,Produits,512,2471,3640,3507
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,Total_Hors_TVA,3347,3641,3610,3726
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,Total_TTC,3285,4202,3610,4307
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,TVA,3412,3803,3596,3871
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,Remise,3403,3950,3613,4029
570_png_jpg.rf.0eeN1EYzm8npNhB3yaZ4.jpg,4136,5849,Pourcentage_TVA,2671,3800,2806,3870
513_png_jpg.rf.JlRsc5Bt0uE4OkigrfMW.jpg,4136,5849,Numéro_Facture,3323,1808,3602,1892
513_png_jpg.rf.JlRsc5Bt0uE4OkigrfMW.jpg,4136,5849,Date_Facturation,497,1794,1003,1901
513_png_jpg.rf.JlRsc5Bt0uE4OkigrfMW.jpg,4136,5849,Produits,431,2518,3600,3945
513_png_jpg.rf.JlRsc5Bt0uE4OkigrfMW.jpg,4136,5849,Nom_Client,403,4257,1178,4467
513_png_jpg.rf.JlRsc5Bt0uE4OkigrfMW.jpg,4136,5849,Total_Hors_TVA,3268,4077,3615,4173
513_png_jpg.rf.JlRsc5Bt0uE4OkigrfMW.jpg,4136,5849,Total_TTC,3136,4481,3587,4581
513_png_jpg.rf.JlRsc5Bt0uE4OkigrfMW.jpg,4136,5849,TVA,3314,4241,3612,4344
513_png_jpg.rf.JlRsc5Bt0uE4OkigrfMW.jpg,4136,5849,Pourcentage_TVA,2437,4294,2633,4385
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Numéro_Facture,3681,1075,3969,1171
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Date_Facturation,3441,1176,3979,1277
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Echéance,3479,1286,3988,1392
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Nom_Client,332,1756,1342,1865
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Adresse_Facturation,322,1881,1460,1970
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Email_Client,309,2118,1444,2230
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Tel_Client,326,1996,927,2098
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Produits,330,2749,3642,3031
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Total_Hors_TVA,3525,3596,3842,3710
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Pourcentage_TVA,3692,3750,3829,3839
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,Pourcentage_Remise,3697,4024,3839,4111
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,TVA,3532,3875,3829,3979
290_png_jpg.rf.JlbC5FitLo4QZABuleMJ.jpg,4250,5500,TVA,3476,4146,3839,4258
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Numéro_Facture,608,224,662,242
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Date_Facturation,592,255,663,272
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Echéance,591,311,660,331
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Nom_Client,89,253,157,268
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Adresse_Facturation,88,273,211,309
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Adresse_Livraison,235,272,368,310
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Produits,114,373,661,454
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Total_Hors_TVA,615,462,660,479
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Total_TTC,600,522,660,542
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,TVA,628,492,664,510
47_png_jpg.rf.Juvfx6CELWLfyIAiz72z.jpg,750,1061,Pourcentage_TVA,491,489,532,508
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Numéro_Facture,500,90,537,105
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Date_Facturation,539,108,603,120
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Echéance,484,124,551,138
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Nom_Client,48,264,102,277
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Adresse_Facturation,47,276,213,322
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Adresse_Livraison,378,277,550,335
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Produits,40,388,665,596
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Total_Hors_TVA,594,603,658,622
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Total_TTC,559,671,659,696
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,TVA,595,641,658,659
38_jpg.rf.JwdZcukyoqrpRVluq4G8.jpg,700,990,Pourcentage_TVA,428,640,460,659
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,Numéro_Facture,397,34,451,42
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,Date_Facturation,511,33,575,43
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,Nom_Client,44,83,233,93
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,Adresse_Livraison,41,93,254,114
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,Tel_Client,84,113,148,120
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,Produits,28,221,623,405
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,Total_TTC,550,498,601,507
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,Total_Hors_TVA,554,407,605,414
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,Pourcentage_TVA,478,426,500,433
2609-Invoice-pdf_jpg.rf.K0yKr88VQlWj0XbtJXcL.jpg,640,640,TVA,560,426,604,433
612_png_jpg.rf.jR0O6pNZIT9PmgKdw8mX.jpg,4136,5849,Numéro_Facture,646,1462,1216,1574
612_png_jpg.rf.jR0O6pNZIT9PmgKdw8mX.jpg,4136,5849,Date_Facturation,758,1639,1874,1785
612_png_jpg.rf.jR0O6pNZIT9PmgKdw8mX.jpg,4136,5849,Produits,697,2445,3543,3246
612_png_jpg.rf.jR0O6pNZIT9PmgKdw8mX.jpg,4136,5849,Total_Hors_TVA,3309,3952,3526,4064
612_png_jpg.rf.jR0O6pNZIT9PmgKdw8mX.jpg,4136,5849,Total_TTC,3306,4172,3556,4300
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Numéro_Facture,711,131,824,148
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Date_Facturation,787,200,879,222
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Echéance,754,235,850,257
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Nom_Client,243,167,387,185
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Adresse_Facturation,215,202,425,258
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Produits,44,358,942,537
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Pourcentage_TVA,120,766,166,785
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Pourcentage_TVA,120,797,170,816
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Total_Hors_TVA,1105,738,1160,754
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Remise,1114,766,1159,789
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,TVA,1114,806,1159,824
20230709812-page-001_jpg.rf.jcp3kLRW6vWTgvxv5LVo.jpg,1240,1754,Total_TTC,1104,873,1159,898
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Numéro_Facture,711,131,821,152
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Date_Facturation,790,200,879,222
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Echéance,760,236,846,257
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Nom_Client,245,162,390,189
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Adresse_Facturation,212,200,430,264
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Produits,45,361,941,534
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Pourcentage_TVA,124,768,161,786
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Pourcentage_TVA,122,799,166,819
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Total_Hors_TVA,1104,733,1162,755
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Remise,1111,769,1161,790
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,TVA,1115,806,1159,825
20231901479_page-0001_jpg.rf.jfSJw8pcTPQofUBmdqsD.jpg,1241,1754,Total_TTC,1105,877,1161,898
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Numéro_Facture,1266,571,1601,654
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Date_Facturation,1874,555,2472,691
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Echéance,2930,555,3541,671
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Nom_Client,2534,1411,3406,1514
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Email_Client,2532,1827,3935,1932
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Adresse_Facturation,2536,1534,3806,1656
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Tel_Client,2534,1680,3140,1783
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Produits,269,2672,3648,3006
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Total_Hors_TVA,3364,3658,3628,3774
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Total_TTC,3387,4066,3619,4167
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,TVA,3390,3861,3590,3968
299_png_jpg.rf.k2EhH4JbecrhihGayPmV.jpg,4250,5500,Pourcentage_TVA,2920,3855,3096,3971
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Numéro_Facture,709,130,818,149
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Date_Facturation,787,201,877,223
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Echéance,755,237,849,256
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Nom_Client,247,166,387,189
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Adresse_Facturation,214,202,427,259
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Produits,45,361,941,547
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Pourcentage_TVA,121,766,161,787
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Pourcentage_TVA,120,798,164,819
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Total_Hors_TVA,1102,734,1159,757
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Remise,1111,770,1159,791
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,TVA,1113,803,1159,827
20231057575-page-001_jpg.rf.k3sp2vaUgygKjUe6vVgm.jpg,1240,1754,Total_TTC,1103,877,1160,895
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Numéro_Facture,774,907,1112,987
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Date_Facturation,831,990,1343,1089
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Echéance,892,1104,1397,1203
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Nom_Client,2898,908,3890,994
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Adresse_Facturation,2909,1011,3905,1099
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Email_Client,2990,1201,3886,1316
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Tel_Client,3369,1113,3897,1199
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Produits,477,2176,3497,2588
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Total_Hors_TVA,3100,3089,3352,3156
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Pourcentage_TVA,3097,3175,3236,3261
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,TVA,3095,3283,3322,3371
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Pourcentage_Remise,3131,3377,3255,3468
285_png_jpg.rf.wNUSdpZjeYKx62WpvauV.jpg,4250,5500,Total_TTC,3098,3479,3358,3562
271_png_jpg.rf.kAL9WdmsMcIaWwl9kjHq.jpg,4134,5847,Numéro_Facture,754,396,1234,518
271_png_jpg.rf.kAL9WdmsMcIaWwl9kjHq.jpg,4134,5847,Date_Facturation,824,231,1540,372
271_png_jpg.rf.kAL9WdmsMcIaWwl9kjHq.jpg,4134,5847,Produits,370,2853,3584,3603
271_png_jpg.rf.kAL9WdmsMcIaWwl9kjHq.jpg,4134,5847,Echéance,1569,4632,2528,4862
271_png_jpg.rf.kAL9WdmsMcIaWwl9kjHq.jpg,4134,5847,Total_TTC,2925,4646,3760,4886
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Numéro_Facture,3192,1146,3564,1257
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Date_Facturation,2973,1282,3482,1372
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Echéance,2945,1390,3443,1494
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Nom_Client,148,1258,1037,1377
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Adresse_Facturation,151,1384,1345,1475
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Email_Client,144,1596,1491,1710
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Tel_Client,135,1477,792,1589
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Produits,695,2465,3169,2727
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Total_Hors_TVA,2828,2925,3151,3022
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Total_TTC,2833,3264,3157,3355
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,TVA,2822,3042,3117,3135
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Remise,2817,3152,3076,3245
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Pourcentage_Remise,2632,3162,2761,3249
342_png_jpg.rf.wrFapqolsYirPtAkaQa6.jpg,4250,5500,Pourcentage_Remise,2622,3045,2754,3140
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Date_Facturation,588,208,664,224
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Echéance,587,228,721,248
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Nom_Client,50,231,144,250
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Adresse_Facturation,50,250,195,281
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Email_Client,49,301,176,318
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Tel_Client,50,283,151,299
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Produits,48,460,780,483
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Total_Hors_TVA,717,503,778,526
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Pourcentage_TVA,483,532,509,543
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,TVA,728,527,777,546
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Total_TTC,722,550,781,574
14_png_jpg.rf.wYSOfgzLRdFoIwHM7x87.jpg,825,866,Numéro_Facture,665,46,743,76
595_png_jpg.rf.kDw7QiFWnnNL4M5YYE73.jpg,4136,5849,Numéro_Facture,1916,506,2246,600
595_png_jpg.rf.kDw7QiFWnnNL4M5YYE73.jpg,4136,5849,Echéance,622,1415,1575,1547
595_png_jpg.rf.kDw7QiFWnnNL4M5YYE73.jpg,4136,5849,Nom_Client,2704,1186,3374,1290
595_png_jpg.rf.kDw7QiFWnnNL4M5YYE73.jpg,4136,5849,Adresse_Facturation,2707,1319,3364,1570
595_png_jpg.rf.kDw7QiFWnnNL4M5YYE73.jpg,4136,5849,Produits,344,2502,3369,3392
595_png_jpg.rf.kDw7QiFWnnNL4M5YYE73.jpg,4136,5849,Total_Hors_TVA,3019,3591,3331,3685
595_png_jpg.rf.kDw7QiFWnnNL4M5YYE73.jpg,4136,5849,Total_TTC,3013,3939,3372,4038
595_png_jpg.rf.kDw7QiFWnnNL4M5YYE73.jpg,4136,5849,TVA,3004,3723,3276,3822
595_png_jpg.rf.kDw7QiFWnnNL4M5YYE73.jpg,4136,5849,Pourcentage_TVA,2208,3737,2391,3823
527_png_jpg.rf.waHBMX7nqqRUm2Ai6TtS.jpg,4136,5849,Numéro_Facture,1377,2155,1634,2252
527_png_jpg.rf.waHBMX7nqqRUm2Ai6TtS.jpg,4136,5849,Produits,438,2760,3629,3326
527_png_jpg.rf.waHBMX7nqqRUm2Ai6TtS.jpg,4136,5849,Total_Hors_TVA,3247,3650,3541,3729
527_png_jpg.rf.waHBMX7nqqRUm2Ai6TtS.jpg,4136,5849,Pourcentage_TVA,3265,3777,3529,3859
527_png_jpg.rf.waHBMX7nqqRUm2Ai6TtS.jpg,4136,5849,Total_TTC,3262,3983,3536,4074
527_png_jpg.rf.waHBMX7nqqRUm2Ai6TtS.jpg,4136,5849,Nom_Client,497,1523,1795,1649
527_png_jpg.rf.waHBMX7nqqRUm2Ai6TtS.jpg,4136,5849,Adresse_Facturation,491,1694,1339,1899
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Numéro_Facture,711,130,816,152
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Date_Facturation,786,198,883,221
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Echéance,755,236,850,258
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Nom_Client,246,164,391,194
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Date_Facturation,213,205,432,261
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Produits,44,359,941,538
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Pourcentage_TVA,121,756,160,777
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Pourcentage_TVA,120,789,171,809
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Total_Hors_TVA,1102,722,1158,745
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Remise,1112,759,1159,778
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,TVA,1109,793,1159,814
20212751021-page-001_jpg.rf.wWmIuYtqUKIHprkkTCZ1.jpg,1240,1754,Total_TTC,1097,862,1160,887
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Numéro_Facture,462,93,498,106
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Date_Facturation,502,111,568,126
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Echéance,448,128,513,142
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Nom_Client,47,232,101,247
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Adresse_Facturation,47,247,211,295
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Adresse_Livraison,381,251,544,300
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Produits,38,363,677,507
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Total_Hors_TVA,624,513,671,528
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,TVA,626,539,670,555
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Pourcentage_TVA,431,540,454,556
40_jpg.rf.wsQ6Oyl5QVVH6zkow22p.jpg,700,990,Total_TTC,575,569,672,592
637_png_jpg.rf.knWmluIR9Qbh1wntOLyk.jpg,4136,5849,Numéro_Facture,3519,792,3876,875
637_png_jpg.rf.knWmluIR9Qbh1wntOLyk.jpg,4136,5849,Date_Facturation,3546,913,3962,1001
637_png_jpg.rf.knWmluIR9Qbh1wntOLyk.jpg,4136,5849,Nom_Client,1858,1406,2639,1489
637_png_jpg.rf.knWmluIR9Qbh1wntOLyk.jpg,4136,5849,Adresse_Facturation,1854,1540,2905,1623
637_png_jpg.rf.knWmluIR9Qbh1wntOLyk.jpg,4136,5849,Tel_Client,1864,1637,2363,1701
637_png_jpg.rf.knWmluIR9Qbh1wntOLyk.jpg,4136,5849,Email_Client,2431,1639,3054,1726
637_png_jpg.rf.knWmluIR9Qbh1wntOLyk.jpg,4136,5849,Produits,1403,2378,3626,3269
637_png_jpg.rf.knWmluIR9Qbh1wntOLyk.jpg,4136,5849,Total_Hors_TVA,3419,3554,3590,3609
637_png_jpg.rf.knWmluIR9Qbh1wntOLyk.jpg,4136,5849,Total_TTC,3419,3901,3595,3963
1692902855_jpg.rf.inmP1yZLwr2ycHnSYjOc.jpg,768,1024,Numéro_Facture,659,28,741,43
1692902855_jpg.rf.inmP1yZLwr2ycHnSYjOc.jpg,768,1024,Date_Facturation,668,60,740,73
1692902855_jpg.rf.inmP1yZLwr2ycHnSYjOc.jpg,768,1024,Nom_Client,405,201,507,219
1692902855_jpg.rf.inmP1yZLwr2ycHnSYjOc.jpg,768,1024,Adresse_Facturation,403,220,637,249
1692902855_jpg.rf.inmP1yZLwr2ycHnSYjOc.jpg,768,1024,Echéance,356,359,440,380
1692902855_jpg.rf.inmP1yZLwr2ycHnSYjOc.jpg,768,1024,Total_Hors_TVA,549,457,599,478
